Date,Time,Meal_Time,Student_ID,Item,Quantity,Actual_Item_Price,Price,Total_Amount,Payment_Mode,Weather,Rating,Taste,DayOfWeek
29-09-2025,08:01,Breakfast,25,Idly,1,40,40,40,UPI,Windy,4.5,Excellent,Monday
29-09-2025,18:47,Evening Snacks,51,Dosa,1,40,40,40,UPI,Rainy,3.8,Good,Monday
29-09-2025,13:40,Lunch,9,Tea,1,15,15,15,Cash,Sunny,4.4,Very Good,Monday
29-09-2025,17:59,Evening Snacks,58,Samosa,1,15,15,15,UPI,Rainy,3.9,Good,Monday
29-09-2025,12:34,Lunch,8,South Indian Thali,1,30,30,30,Cash,Windy,3.7,Good,Monday
29-09-2025,19:56,Evening Snacks,21,Dosa,1,40,40,40,UPI,Cloudy,3.6,Average,Monday
29-09-2025,13:39,Lunch,8,Juice,2,50,50,100,UPI,Sunny,3.8,Good,Monday
29-09-2025,16:18,Evening Snacks,19,French Fries,1,40,40,40,Card,Cloudy,4.6,Excellent,Monday
29-09-2025,12:59,Lunch,61,Ice Cream,3,15,15,45,UPI,Sunny,3.6,Average,Monday
29-09-2025,18:05,Evening Snacks,48,Upma,1,30,30,30,UPI,Cloudy,4.8,Excellent,Monday
29-09-2025,18:16,Evening Snacks,34,Dosa,1,40,40,40,Cash,Rainy,3.7,Good,Monday
29-09-2025,15:27,Evening Snacks,69,Juice,3,90,90,270,UPI,Sunny,4.3,Very Good,Monday
29-09-2025,08:24,Breakfast,13,Idly,2,50,50,100,Cash,Sunny,3.9,Good,Monday
29-09-2025,12:06,Lunch,52,Tea,1,25,25,25,UPI,Sunny,3.9,Good,Monday
29-09-2025,17:43,Evening Snacks,100,Tea,1,12,12,12,UPI,Rainy,3.5,Average,Monday
29-09-2025,08:42,Breakfast,93,Chapati,2,45,45,90,UPI,Cloudy,4,Good,Monday
29-09-2025,08:46,Breakfast,75,Idly,2,90,90,180,UPI,Cloudy,3.5,Average,Monday
29-09-2025,08:59,Breakfast,8,Idly,1,15,15,15,UPI,Sunny,3.3,Average,Monday
29-09-2025,15:17,Evening Snacks,2,Bhel Puri,3,12,12,36,UPI,Sunny,4,Good,Monday
29-09-2025,17:55,Evening Snacks,84,Idly,1,25,25,25,UPI,Sunny,3.7,Good,Monday
29-09-2025,12:11,Lunch,73,Tea,2,30,30,60,UPI,Sunny,4.7,Excellent,Monday
29-09-2025,19:00,Evening Snacks,19,Pani Puri,2,25,25,50,UPI,Rainy,4.4,Very Good,Monday
29-09-2025,13:42,Lunch,96,Veg Biryani,1,30,30,30,UPI,Windy,4.7,Excellent,Monday
29-09-2025,19:06,Evening Snacks,9,Samosa,3,15,15,45,UPI,Rainy,3.7,Good,Monday
29-09-2025,18:56,Evening Snacks,7,Bisibele Bath,2,50,50,100,UPI,Cloudy,4.1,Good,Monday
29-09-2025,18:17,Evening Snacks,24,Juice,1,30,30,30,UPI,Cloudy,3,Average,Monday
29-09-2025,13:22,Lunch,24,Idly,1,25,25,25,UPI,Sunny,3.9,Good,Monday
29-09-2025,18:09,Evening Snacks,75,Dosa,1,40,40,40,UPI,Rainy,4,Good,Monday
29-09-2025,13:45,Lunch,24,Juice,1,50,50,50,UPI,Sunny,4.1,Good,Monday
29-09-2025,15:26,Evening Snacks,41,Bhel Puri,1,40,40,40,UPI,Cloudy,4,Good,Monday
29-09-2025,12:16,Lunch,78,Dosa,2,90,90,180,UPI,Sunny,4,Good,Monday
29-09-2025,17:06,Evening Snacks,89,Upma,1,30,30,30,UPI,Rainy,2.9,Average,Monday
29-09-2025,15:44,Evening Snacks,14,Sandwich,1,50,50,50,UPI,Sunny,4.1,Good,Monday
29-09-2025,15:14,Evening Snacks,75,Juice,1,12,12,12,UPI,Sunny,4.2,Very Good,Monday
29-09-2025,12:55,Lunch,94,North Indian Thali,1,30,30,30,UPI,Sunny,4.5,Excellent,Monday
29-09-2025,18:45,Evening Snacks,66,South Indian Thali,2,90,90,180,Cash,Cloudy,4.1,Good,Monday
29-09-2025,12:27,Lunch,2,Coffee,1,50,50,50,UPI,Sunny,3.9,Good,Monday
29-09-2025,15:39,Evening Snacks,96,Ice Cream,2,30,30,60,UPI,Sunny,4.4,Very Good,Monday
29-09-2025,13:24,Lunch,15,Chapati,3,15,15,45,UPI,Sunny,3.1,Average,Monday
29-09-2025,08:37,Breakfast,11,Tea,1,30,30,30,UPI,Windy,3.8,Good,Monday
29-09-2025,12:06,Lunch,99,Chapati,3,15,15,45,UPI,Sunny,3.7,Good,Monday
29-09-2025,13:33,Lunch,42,Bisibele Bath,1,40,40,40,UPI,Cloudy,4,Good,Monday
29-09-2025,12:34,Lunch,6,Veg Biryani,2,90,90,180,UPI,Sunny,3.1,Average,Monday
29-09-2025,12:28,Lunch,41,Juice,1,15,15,15,UPI,Sunny,4.5,Excellent,Monday
29-09-2025,12:18,Lunch,9,Chapati,1,30,30,30,UPI,Cloudy,3.9,Good,Monday
29-09-2025,13:33,Lunch,2,Bisibele Bath,1,30,30,30,UPI,Sunny,4.1,Good,Monday
29-09-2025,17:00,Evening Snacks,8,Sandwich,1,45,45,45,UPI,Rainy,4.1,Good,Monday
29-09-2025,09:06,Breakfast,96,Dosa,1,30,30,30,Cash,Cloudy,4.5,Excellent,Monday
29-09-2025,18:56,Evening Snacks,1,Samosa,3,15,15,45,UPI,Rainy,3.3,Average,Monday
29-09-2025,16:13,Evening Snacks,52,Bhel Puri,1,40,40,40,UPI,Rainy,4,Good,Monday
29-09-2025,09:49,Breakfast,31,Chapati,1,50,50,50,UPI,Sunny,4.5,Excellent,Monday
29-09-2025,17:51,Evening Snacks,87,Sandwich,3,45,45,135,UPI,Sunny,4,Good,Monday
29-09-2025,19:27,Evening Snacks,6,Sandwich,3,45,45,135,UPI,Sunny,3.6,Average,Monday
29-09-2025,09:41,Breakfast,71,Chapati,1,50,50,50,UPI,Rainy,3.8,Good,Monday
29-09-2025,15:33,Evening Snacks,3,Coffee,1,30,30,30,UPI,Sunny,3.8,Good,Monday
29-09-2025,19:30,Evening Snacks,56,Bhel Puri,1,30,30,30,UPI,Cloudy,3.7,Good,Monday
29-09-2025,18:02,Evening Snacks,67,Juice,1,25,25,25,UPI,Sunny,3.9,Good,Monday
29-09-2025,13:24,Lunch,89,Ice Cream,2,70,70,140,UPI,Sunny,4.6,Excellent,Monday
29-09-2025,12:18,Lunch,20,Bisibele Bath,1,15,15,15,UPI,Windy,3.8,Good,Monday
29-09-2025,12:33,Lunch,9,Dosa,1,30,30,30,UPI,Windy,3.8,Good,Monday
29-09-2025,13:37,Lunch,4,Tea,2,30,30,60,UPI,Sunny,4.2,Very Good,Monday
29-09-2025,14:00,Lunch,37,South Indian Thali,1,15,15,15,UPI,Sunny,3.9,Good,Monday
29-09-2025,18:09,Evening Snacks,92,South Indian Thali,1,90,90,90,UPI,Cloudy,3.5,Average,Monday
29-09-2025,09:10,Breakfast,18,Dosa,1,30,30,30,Cash,Rainy,4,Good,Monday
29-09-2025,17:23,Evening Snacks,66,Tea,1,40,40,40,UPI,Rainy,4,Good,Monday
29-09-2025,16:38,Evening Snacks,51,Pani Puri,1,15,15,15,UPI,Cloudy,4.4,Very Good,Monday
29-09-2025,08:44,Breakfast,34,Coffee,2,40,40,80,Cash,Rainy,3.6,Average,Monday
29-09-2025,12:17,Lunch,82,Tea,2,30,30,60,UPI,Sunny,4.4,Very Good,Monday
29-09-2025,12:20,Lunch,3,Ice Cream,1,50,50,50,UPI,Sunny,4,Good,Monday
29-09-2025,12:20,Lunch,18,Idly,3,25,25,75,UPI,Sunny,3.6,Average,Monday
29-09-2025,17:27,Evening Snacks,81,Bhel Puri,1,30,30,30,UPI,Rainy,3.5,Average,Monday
29-09-2025,18:23,Evening Snacks,86,Ice Cream,2,15,15,30,UPI,Sunny,4.8,Excellent,Monday
29-09-2025,12:04,Lunch,29,Ice Cream,1,90,90,90,UPI,Sunny,3.9,Good,Monday
29-09-2025,12:52,Lunch,72,North Indian Thali,1,25,25,25,UPI,Sunny,4.4,Very Good,Monday
29-09-2025,15:58,Evening Snacks,26,French Fries,1,25,25,25,UPI,Sunny,3.3,Average,Monday
29-09-2025,16:58,Evening Snacks,17,Pani Puri,1,25,25,25,UPI,Cloudy,5,Excellent,Monday
29-09-2025,15:33,Evening Snacks,64,Juice,1,30,30,30,Cash,Sunny,4.4,Very Good,Monday
29-09-2025,13:36,Lunch,40,North Indian Thali,1,30,30,30,UPI,Sunny,3.9,Good,Monday
29-09-2025,18:18,Evening Snacks,54,Sandwich,2,40,40,80,UPI,Rainy,3.9,Good,Monday
29-09-2025,18:16,Evening Snacks,14,French Fries,1,50,50,50,UPI,Cloudy,4.3,Very Good,Monday
30-09-2025,08:30,Breakfast,94,Tea,1,50,50,50,UPI,Cloudy,4.3,Very Good,Tuesday
30-09-2025,15:19,Evening Snacks,54,Ice Cream,3,30,30,90,UPI,Sunny,4.1,Good,Tuesday
30-09-2025,15:52,Evening Snacks,97,Juice,1,40,40,40,UPI,Sunny,4,Good,Tuesday
30-09-2025,17:32,Evening Snacks,51,Pani Puri,1,25,25,25,UPI,Sunny,4.2,Very Good,Tuesday
30-09-2025,19:10,Evening Snacks,45,Juice,2,30,30,60,Cash,Cloudy,3.3,Average,Tuesday
30-09-2025,17:39,Evening Snacks,80,Upma,1,30,30,30,UPI,Rainy,3.9,Good,Tuesday
30-09-2025,18:44,Evening Snacks,80,Chapati,1,35,35,35,UPI,Sunny,3.3,Average,Tuesday
30-09-2025,16:46,Evening Snacks,8,Coffee,3,25,25,75,Cash,Rainy,4.2,Very Good,Tuesday
30-09-2025,12:01,Lunch,66,North Indian Thali,1,90,90,90,UPI,Sunny,3.7,Good,Tuesday
30-09-2025,16:01,Evening Snacks,31,Tea,1,15,15,15,UPI,Cloudy,3.4,Average,Tuesday
30-09-2025,17:53,Evening Snacks,95,Idly,2,25,25,50,Card,Cloudy,3.7,Good,Tuesday
30-09-2025,12:19,Lunch,82,Tea,3,40,40,120,UPI,Sunny,4.1,Good,Tuesday
30-09-2025,19:34,Evening Snacks,74,Dosa,1,40,40,40,UPI,Sunny,3.9,Good,Tuesday
30-09-2025,08:51,Breakfast,99,Coffee,1,50,50,50,UPI,Sunny,3.5,Average,Tuesday
30-09-2025,09:30,Breakfast,70,Idly,1,90,90,90,UPI,Windy,3.3,Average,Tuesday
30-09-2025,08:18,Breakfast,30,Bisibele Bath,2,30,30,60,UPI,Sunny,4,Good,Tuesday
30-09-2025,13:26,Lunch,65,Ice Cream,1,50,50,50,UPI,Sunny,3.8,Good,Tuesday
30-09-2025,19:15,Evening Snacks,69,Samosa,2,15,15,30,UPI,Cloudy,3.9,Good,Tuesday
30-09-2025,18:43,Evening Snacks,45,Juice,1,30,30,30,UPI,Cloudy,3.9,Good,Tuesday
30-09-2025,17:11,Evening Snacks,40,Idly,1,25,25,25,UPI,Rainy,4.2,Very Good,Tuesday
30-09-2025,15:35,Evening Snacks,32,Coffee,1,50,50,50,UPI,Sunny,4.3,Very Good,Tuesday
30-09-2025,12:51,Lunch,55,Idly,3,50,50,150,UPI,Sunny,4.1,Good,Tuesday
30-09-2025,18:01,Evening Snacks,50,Dosa,3,40,40,120,UPI,Sunny,3.9,Good,Tuesday
30-09-2025,17:51,Evening Snacks,14,Idly,1,25,25,25,UPI,Rainy,4,Good,Tuesday
30-09-2025,16:45,Evening Snacks,5,Pani Puri,1,25,25,25,UPI,Rainy,3.9,Good,Tuesday
30-09-2025,13:57,Lunch,14,Tea,3,50,50,150,Card,Sunny,3.3,Average,Tuesday
30-09-2025,17:25,Evening Snacks,54,Sandwich,3,45,45,135,UPI,Sunny,4.4,Very Good,Tuesday
30-09-2025,17:26,Evening Snacks,98,Juice,1,30,30,30,UPI,Cloudy,4.4,Very Good,Tuesday
30-09-2025,19:37,Evening Snacks,13,Bhel Puri,1,30,30,30,UPI,Rainy,4.8,Excellent,Tuesday
30-09-2025,16:48,Evening Snacks,47,French Fries,1,50,50,50,UPI,Sunny,4.9,Excellent,Tuesday
30-09-2025,15:09,Evening Snacks,29,Juice,1,12,12,12,UPI,Sunny,3.5,Average,Tuesday
30-09-2025,16:30,Evening Snacks,72,French Fries,1,25,25,25,UPI,Rainy,3.9,Good,Tuesday
30-09-2025,18:53,Evening Snacks,77,South Indian Thali,2,90,90,180,Card,Rainy,5,Excellent,Tuesday
30-09-2025,08:29,Breakfast,14,Chapati,2,40,40,80,UPI,Sunny,4,Good,Tuesday
30-09-2025,09:28,Breakfast,61,Poori,2,40,40,80,UPI,Rainy,4.1,Good,Tuesday
30-09-2025,12:25,Lunch,82,South Indian Thali,3,15,15,45,UPI,Cloudy,3.4,Average,Tuesday
30-09-2025,13:02,Lunch,63,Tea,1,40,40,40,UPI,Windy,4.1,Good,Tuesday
30-09-2025,17:10,Evening Snacks,14,Juice,3,30,30,90,UPI,Sunny,4.8,Excellent,Tuesday
30-09-2025,12:36,Lunch,47,Tea,3,25,25,75,UPI,Sunny,4.5,Excellent,Tuesday
30-09-2025,16:04,Evening Snacks,86,Tea,1,25,25,25,UPI,Rainy,3.8,Good,Tuesday
30-09-2025,13:38,Lunch,24,Juice,1,30,30,30,UPI,Sunny,3.8,Good,Tuesday
30-09-2025,17:31,Evening Snacks,78,Samosa,2,15,15,30,Cash,Cloudy,3.5,Average,Tuesday
30-09-2025,19:21,Evening Snacks,51,Juice,1,30,30,30,Cash,Sunny,3.7,Good,Tuesday
30-09-2025,15:49,Evening Snacks,9,Tea,1,90,90,90,UPI,Windy,3.2,Average,Tuesday
30-09-2025,15:15,Evening Snacks,90,Juice,1,15,15,15,Card,Sunny,4,Good,Tuesday
30-09-2025,17:36,Evening Snacks,53,Bisibele Bath,1,50,50,50,UPI,Rainy,4.6,Excellent,Tuesday
30-09-2025,18:39,Evening Snacks,28,Idly,1,25,25,25,UPI,Rainy,4.1,Good,Tuesday
30-09-2025,14:00,Lunch,21,South Indian Thali,1,25,25,25,UPI,Windy,4.5,Excellent,Tuesday
30-09-2025,19:59,Evening Snacks,74,Pani Puri,1,25,25,25,UPI,Rainy,4.4,Very Good,Tuesday
30-09-2025,13:49,Lunch,4,Veg Biryani,1,35,35,35,UPI,Sunny,3.8,Good,Tuesday
30-09-2025,12:13,Lunch,2,Chapati,1,90,90,90,UPI,Cloudy,3.7,Good,Tuesday
30-09-2025,17:11,Evening Snacks,49,Dosa,1,40,40,40,UPI,Rainy,3.7,Good,Tuesday
30-09-2025,19:20,Evening Snacks,92,Bhel Puri,2,30,30,60,UPI,Cloudy,3.3,Average,Tuesday
30-09-2025,13:51,Lunch,40,North Indian Thali,1,30,30,30,UPI,Sunny,4,Good,Tuesday
30-09-2025,08:00,Breakfast,98,Bisibele Bath,1,25,25,25,UPI,Rainy,2.8,Average,Tuesday
30-09-2025,18:47,Evening Snacks,63,Sandwich,1,45,45,45,UPI,Cloudy,4.2,Very Good,Tuesday
30-09-2025,19:29,Evening Snacks,41,Juice,1,30,30,30,UPI,Cloudy,4,Good,Tuesday
30-09-2025,12:43,Lunch,18,Dosa,1,45,45,45,UPI,Sunny,4.2,Very Good,Tuesday
30-09-2025,18:54,Evening Snacks,18,Bisibele Bath,1,50,50,50,UPI,Sunny,4.4,Very Good,Tuesday
30-09-2025,16:37,Evening Snacks,47,Ice Cream,2,35,35,70,UPI,Sunny,4.1,Good,Tuesday
30-09-2025,13:49,Lunch,60,South Indian Thali,3,25,25,75,UPI,Cloudy,4.7,Excellent,Tuesday
30-09-2025,12:49,Lunch,56,Sandwich,2,40,40,80,Card,Sunny,4.2,Very Good,Tuesday
30-09-2025,18:34,Evening Snacks,60,South Indian Thali,2,90,90,180,UPI,Cloudy,3.7,Good,Tuesday
30-09-2025,08:08,Breakfast,27,Chapati,2,40,40,80,UPI,Sunny,3.9,Good,Tuesday
30-09-2025,18:58,Evening Snacks,97,Bisibele Bath,1,50,50,50,Cash,Rainy,3.1,Average,Tuesday
30-09-2025,16:22,Evening Snacks,28,Coffee,1,90,90,90,UPI,Rainy,3.6,Average,Tuesday
30-09-2025,15:39,Evening Snacks,57,Juice,2,80,80,160,UPI,Sunny,3.8,Good,Tuesday
30-09-2025,18:17,Evening Snacks,50,Ice Cream,2,30,30,60,UPI,Sunny,4.2,Very Good,Tuesday
30-09-2025,12:22,Lunch,88,Tea,2,30,30,60,UPI,Sunny,3.7,Good,Tuesday
30-09-2025,12:18,Lunch,39,Tea,3,40,40,120,UPI,Sunny,3.5,Average,Tuesday
30-09-2025,15:54,Evening Snacks,84,Juice,1,40,40,40,UPI,Sunny,3.2,Average,Tuesday
30-09-2025,17:36,Evening Snacks,44,Ice Cream,3,12,12,36,UPI,Sunny,3.8,Good,Tuesday
30-09-2025,18:42,Evening Snacks,46,Juice,2,90,90,180,UPI,Sunny,4.8,Excellent,Tuesday
30-09-2025,13:54,Lunch,61,Idly,3,90,90,270,UPI,Sunny,4.1,Good,Tuesday
30-09-2025,09:54,Breakfast,67,Idly,2,50,50,100,UPI,Cloudy,4.4,Very Good,Tuesday
30-09-2025,15:29,Evening Snacks,100,Juice,1,25,25,25,UPI,Sunny,3.6,Average,Tuesday
30-09-2025,18:06,Evening Snacks,88,Bisibele Bath,1,50,50,50,UPI,Rainy,3.4,Average,Tuesday
30-09-2025,19:34,Evening Snacks,54,South Indian Thali,3,90,90,270,Card,Rainy,3.5,Average,Tuesday
30-09-2025,09:55,Breakfast,55,Idly,2,15,15,30,UPI,Rainy,4,Good,Tuesday
30-09-2025,18:20,Evening Snacks,53,Bhel Puri,1,30,30,30,UPI,Rainy,3.2,Average,Tuesday
06-10-2025,09:00,Breakfast,64,Dosa,2,15,15,30,Cash,Rainy,3.6,Average,Monday
06-10-2025,12:32,Lunch,76,Tea,3,90,90,270,Cash,Sunny,3.8,Good,Monday
06-10-2025,18:01,Evening Snacks,62,Dosa,1,40,40,40,UPI,Cloudy,3.5,Average,Monday
06-10-2025,17:33,Evening Snacks,8,Bhel Puri,1,30,30,30,Cash,Sunny,3.2,Average,Monday
06-10-2025,14:00,Lunch,14,Dosa,1,40,40,40,Card,Cloudy,4.1,Good,Monday
06-10-2025,08:59,Breakfast,55,Bisibele Bath,2,25,25,50,UPI,Rainy,4,Good,Monday
06-10-2025,13:02,Lunch,100,Fried Rice,1,90,90,90,UPI,Sunny,4.3,Very Good,Monday
06-10-2025,13:53,Lunch,35,Bisibele Bath,1,50,50,50,UPI,Sunny,3.6,Average,Monday
06-10-2025,13:10,Lunch,14,Veg Biryani,1,25,25,25,UPI,Sunny,4.3,Very Good,Monday
06-10-2025,17:02,Evening Snacks,24,Samosa,1,15,15,15,UPI,Rainy,4.6,Excellent,Monday
06-10-2025,18:45,Evening Snacks,24,Idly,1,25,25,25,Cash,Rainy,4.1,Good,Monday
06-10-2025,13:03,Lunch,70,Bisibele Bath,2,25,25,50,UPI,Windy,3.8,Good,Monday
06-10-2025,18:55,Evening Snacks,28,Juice,1,30,30,30,UPI,Sunny,4.1,Good,Monday
06-10-2025,12:24,Lunch,44,Tea,2,40,40,80,Cash,Sunny,3.7,Good,Monday
06-10-2025,08:04,Breakfast,24,Poori,1,15,15,15,UPI,Sunny,3.7,Good,Monday
06-10-2025,17:46,Evening Snacks,74,Sandwich,2,40,40,80,UPI,Cloudy,4.3,Very Good,Monday
06-10-2025,18:52,Evening Snacks,56,Samosa,2,15,15,30,UPI,Rainy,3.9,Good,Monday
06-10-2025,17:01,Evening Snacks,95,Tea,1,12,12,12,UPI,Rainy,4.5,Excellent,Monday
06-10-2025,18:23,Evening Snacks,79,Idly,1,25,25,25,Cash,Cloudy,3.8,Good,Monday
06-10-2025,16:10,Evening Snacks,29,Juice,3,40,40,120,Cash,Sunny,3.9,Good,Monday
06-10-2025,15:16,Evening Snacks,24,Juice,2,30,30,60,UPI,Sunny,3.8,Good,Monday
06-10-2025,17:40,Evening Snacks,45,French Fries,1,50,50,50,Cash,Rainy,3.6,Average,Monday
06-10-2025,09:38,Breakfast,17,Upma,1,50,50,50,UPI,Windy,4.3,Very Good,Monday
06-10-2025,18:55,Evening Snacks,59,Pani Puri,1,25,25,25,UPI,Cloudy,4.9,Excellent,Monday
06-10-2025,15:38,Evening Snacks,63,Juice,3,15,15,45,UPI,Sunny,3.8,Good,Monday
06-10-2025,16:20,Evening Snacks,65,Coffee,1,25,25,25,UPI,Sunny,3.7,Good,Monday
06-10-2025,13:44,Lunch,47,Sandwich,2,90,90,180,Card,Sunny,3.7,Good,Monday
06-10-2025,13:51,Lunch,2,Tea,1,40,40,40,Cash,Sunny,3.7,Good,Monday
06-10-2025,17:26,Evening Snacks,24,Samosa,1,15,15,15,Card,Rainy,4.7,Excellent,Monday
06-10-2025,08:47,Breakfast,80,Idly,1,30,30,30,UPI,Sunny,3.7,Good,Monday
06-10-2025,13:09,Lunch,29,Veg Biryani,3,40,40,120,UPI,Sunny,3.8,Good,Monday
06-10-2025,18:29,Evening Snacks,1,Upma,1,30,30,30,UPI,Rainy,3.5,Average,Monday
06-10-2025,12:08,Lunch,84,North Indian Thali,1,40,40,40,UPI,Sunny,4.1,Good,Monday
06-10-2025,12:07,Lunch,44,Tea,2,25,25,50,UPI,Sunny,4,Good,Monday
06-10-2025,13:31,Lunch,52,Tea,1,40,40,40,UPI,Cloudy,3.5,Average,Monday
06-10-2025,16:10,Evening Snacks,80,French Fries,1,30,30,30,UPI,Cloudy,3.6,Average,Monday
06-10-2025,18:02,Evening Snacks,32,Juice,1,30,30,30,UPI,Rainy,4.6,Excellent,Monday
06-10-2025,19:31,Evening Snacks,4,Dosa,3,40,40,120,UPI,Cloudy,4,Good,Monday
06-10-2025,16:34,Evening Snacks,97,Bhel Puri,1,40,40,40,UPI,Rainy,4,Good,Monday
06-10-2025,09:52,Breakfast,97,Dosa,1,25,25,25,UPI,Windy,4,Good,Monday
06-10-2025,13:56,Lunch,18,Veg Biryani,3,15,15,45,UPI,Windy,4.6,Excellent,Monday
06-10-2025,12:31,Lunch,62,Juice,2,45,45,90,UPI,Sunny,3.6,Average,Monday
06-10-2025,12:47,Lunch,50,Dosa,1,40,40,40,UPI,Sunny,3.8,Good,Monday
06-10-2025,16:50,Evening Snacks,27,Tea,3,25,25,75,UPI,Cloudy,3.9,Good,Monday
06-10-2025,13:41,Lunch,51,Tea,1,15,15,15,UPI,Sunny,3.3,Average,Monday
06-10-2025,08:29,Breakfast,93,Coffee,1,90,90,90,UPI,Sunny,3.6,Average,Monday
06-10-2025,12:54,Lunch,41,South Indian Thali,2,12,12,24,UPI,Windy,4.4,Very Good,Monday
06-10-2025,19:10,Evening Snacks,19,Upma,1,30,30,30,Cash,Cloudy,4.3,Very Good,Monday
06-10-2025,09:19,Breakfast,4,Bisibele Bath,1,40,40,40,UPI,Cloudy,4.4,Very Good,Monday
06-10-2025,15:20,Evening Snacks,35,Juice,3,45,45,135,UPI,Cloudy,3.8,Good,Monday
06-10-2025,18:09,Evening Snacks,9,Dosa,1,40,40,40,UPI,Rainy,3.8,Good,Monday
06-10-2025,18:24,Evening Snacks,35,Ice Cream,1,25,25,25,UPI,Sunny,3.3,Average,Monday
06-10-2025,17:35,Evening Snacks,39,Samosa,1,15,15,15,UPI,Rainy,4.4,Very Good,Monday
06-10-2025,15:06,Evening Snacks,76,Ice Cream,2,30,30,60,UPI,Sunny,4.4,Very Good,Monday
06-10-2025,15:33,Evening Snacks,48,Ice Cream,1,15,15,15,Cash,Sunny,4.4,Very Good,Monday
06-10-2025,17:33,Evening Snacks,70,Coffee,3,15,15,45,UPI,Rainy,4.6,Excellent,Monday
06-10-2025,18:05,Evening Snacks,15,Ice Cream,3,30,30,90,UPI,Sunny,4.2,Very Good,Monday
06-10-2025,13:58,Lunch,62,Ice Cream,1,50,50,50,UPI,Sunny,4.6,Excellent,Monday
06-10-2025,09:03,Breakfast,27,Idly,1,50,50,50,UPI,Cloudy,3.9,Good,Monday
06-10-2025,19:30,Evening Snacks,80,Bisibele Bath,1,50,50,50,UPI,Cloudy,3.3,Average,Monday
06-10-2025,12:59,Lunch,56,South Indian Thali,1,70,70,70,UPI,Cloudy,4.3,Very Good,Monday
06-10-2025,09:06,Breakfast,95,Upma,1,25,25,25,UPI,Rainy,3.3,Average,Monday
06-10-2025,16:46,Evening Snacks,90,Sandwich,1,15,15,15,UPI,Rainy,4.1,Good,Monday
06-10-2025,19:02,Evening Snacks,3,South Indian Thali,1,90,90,90,Cash,Rainy,4.4,Very Good,Monday
06-10-2025,15:50,Evening Snacks,100,Juice,3,40,40,120,UPI,Sunny,4.1,Good,Monday
06-10-2025,13:58,Lunch,95,Fried Rice,1,30,30,30,UPI,Sunny,4.9,Excellent,Monday
06-10-2025,09:14,Breakfast,23,Coffee,1,40,40,40,UPI,Cloudy,3.2,Average,Monday
06-10-2025,17:02,Evening Snacks,94,Veg Biryani,1,80,80,80,Cash,Rainy,4,Good,Monday
06-10-2025,18:43,Evening Snacks,58,Sandwich,1,45,45,45,UPI,Rainy,4,Good,Monday
06-10-2025,15:24,Evening Snacks,83,Pani Puri,1,45,45,45,UPI,Sunny,3.5,Average,Monday
06-10-2025,08:21,Breakfast,12,Upma,1,30,30,30,UPI,Rainy,3.5,Average,Monday
06-10-2025,15:22,Evening Snacks,78,Ice Cream,1,25,25,25,Cash,Sunny,3.7,Good,Monday
06-10-2025,15:50,Evening Snacks,6,Pani Puri,2,50,50,100,UPI,Sunny,3.6,Average,Monday
06-10-2025,12:00,Lunch,7,Fried Rice,1,40,40,40,UPI,Sunny,4,Good,Monday
06-10-2025,12:24,Lunch,83,Tea,3,25,25,75,UPI,Sunny,3.8,Good,Monday
06-10-2025,08:29,Breakfast,74,Chapati,1,25,25,25,UPI,Windy,4.1,Good,Monday
06-10-2025,13:37,Lunch,18,Tea,1,70,70,70,UPI,Sunny,4.3,Very Good,Monday
06-10-2025,12:59,Lunch,29,Sandwich,3,25,25,75,UPI,Sunny,4.2,Very Good,Monday
06-10-2025,19:57,Evening Snacks,68,South Indian Thali,1,90,90,90,UPI,Rainy,3.8,Good,Monday
06-10-2025,16:24,Evening Snacks,52,French Fries,1,50,50,50,UPI,Rainy,4.1,Good,Monday
07-10-2025,18:47,Evening Snacks,17,South Indian Thali,2,90,90,180,UPI,Rainy,4.4,Very Good,Tuesday
07-10-2025,13:30,Lunch,2,Tea,1,30,30,30,UPI,Sunny,4.2,Very Good,Tuesday
07-10-2025,15:29,Evening Snacks,55,Juice,1,40,40,40,UPI,Sunny,4.7,Excellent,Tuesday
07-10-2025,15:54,Evening Snacks,87,French Fries,1,40,40,40,UPI,Cloudy,4.4,Very Good,Tuesday
07-10-2025,13:51,Lunch,2,Idly,1,45,45,45,Cash,Sunny,4.7,Excellent,Tuesday
07-10-2025,19:38,Evening Snacks,56,Upma,1,30,30,30,UPI,Cloudy,3,Average,Tuesday
07-10-2025,12:25,Lunch,36,Coffee,1,40,40,40,UPI,Cloudy,4,Good,Tuesday
07-10-2025,13:35,Lunch,61,Tea,2,90,90,180,Cash,Sunny,3.9,Good,Tuesday
07-10-2025,19:13,Evening Snacks,97,South Indian Thali,2,90,90,180,UPI,Sunny,4,Good,Tuesday
07-10-2025,13:28,Lunch,38,Juice,1,50,50,50,UPI,Sunny,3.7,Good,Tuesday
07-10-2025,15:05,Evening Snacks,9,Tea,2,30,30,60,UPI,Windy,4.2,Very Good,Tuesday
07-10-2025,12:43,Lunch,3,North Indian Thali,2,35,35,70,UPI,Sunny,3.3,Average,Tuesday
07-10-2025,19:06,Evening Snacks,6,Dosa,1,40,40,40,UPI,Rainy,4.2,Very Good,Tuesday
07-10-2025,12:28,Lunch,10,North Indian Thali,1,50,50,50,Card,Sunny,3.7,Good,Tuesday
07-10-2025,15:28,Evening Snacks,26,Pani Puri,1,50,50,50,UPI,Sunny,3.8,Good,Tuesday
